 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  6.143908674515528E-005 K           6           5
  6.578633850807945E-005 K          -6           5
   66.9868490636946      K           6           6
  3.750375508887083E-002 K          -6           6
 ATOMNUMBER =          25
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -50.5315525726371      K           2           0
  1.401199590214640E-003 K           2           1
  9.378056527327323E-003 K          -2           1
   16.1146251257055      K           2           2
  -25.9179799690212      K          -2           2
  -11.6272587584844      K           4           0
 -1.186180461911787E-005 K           4           1
  3.365275259392211E-004 K          -4           1
  -2.89265373879385      K           4           2
   5.29211053898526      K          -4           2
 -1.075628398366024E-003 K           4           3
 -9.293305393962058E-004 K          -4           3
   6.13554599549528      K           4           4
   5.41580425364325      K          -4           4
  -2.41258052763439      K           6           0
  2.618426935467090E-005 K           6           1
 -4.693007448195715E-005 K          -6           1
  2.213671522403598E-002 K           6           2
 -0.197305536687239      K          -6           2
 -1.411953477867380E-005 K           6           3
 -6.291421199888965E-007 K          -6           3
  0.197936253353112      K           6           4
  0.362047608205446      K          -6           4
 -1.105251756440874E-004 K           6           5
 -1.332111689867013E-004 K          -6           5
   66.9867690127600      K           6           6
  3.743540003546308E-002 K          -6           6
 ATOMNUMBER =          26
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -49.0672848411450      K           2           0
  9.530611878659636E-003 K           2           1
 -7.043429882168742E-003 K          -2           1
   14.5287667073212      K           2           2
   18.8556184389005      K          -2           2
  -11.5917312958176      K           4           0
  3.996427824079048E-004 K           4           1
 -3.403115900929759E-004 K          -4           1
  -3.00261491266241      K           4           2
  -4.16813639422513      K          -4           2
  3.400833484866437E-003 K           4           3
 -6.744532038580657E-004 K          -4           3
   5.12966029695667      K           4           4
  -7.56228261781417      K          -4           4
  -2.40695582093392      K           6           0
 -6.003442536026317E-005 K           6           1
  1.312632045288325E-004 K          -6           1
  4.441454351247440E-002 K           6           2
  0.120419967232161      K          -6           2
  6.310964271684538E-005 K           6           3
 -1.231247946840156E-005 K          -6           3
  0.230330329072187      K           6           4
 -0.283067978805457      K          -6           4
  1.038455740878089E-004 K           6           5
  2.668052647275207E-004 K          -6           5
   67.0415977452756      K           6           6
 -1.317011773205638E-002 K          -6           6
 ATOMNUMBER =          27
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -51.9013983663810      K           2           0
